id,code_soato,name_ru,name_uz,district_id,district_code_soato
1040,1712234802,ССГ Уйрат,Uyrot QFY,474,1712234
1041,1712234823,ССГ Дорман,Do‘rmon QFY,474,1712234
1042,1712234845,ССГ Нарпай,Narpay QFY,474,1712234
1043,1712234867,ССГ Хазара,Xazora QFY,474,1712234
1044,1712234878,ССГ Янгиарык,Yangiariq QFY,474,1712234
1045,1712234882,ССГ Джалаир,Jaloyir QFY,474,1712234
1046,1712238501,город Нурата,Nurota shahri,479,1712238
1047,1712238555,городской посёлок Кизилча,Qizilcha shaharchasi,479,1712238
1048,1712238557,городской посёлок Темирковук,Temurqovuq shaharchasi,479,1712238
1049,1712238558,городской посёлок Чуя,Chuya shaharchasi,479,1712238
1050,1712238559,городской посёлок Янгибино,Yangibino shaharchasi,479,1712238
1051,1712238820,ССГ Дебаланд,Dehibaland QFY,479,1712238
1052,1712238825,ССГ Гум,Gum QFY,479,1712238
1053,1712238835,ССГ Гозгон,G‘ozg‘on QFY,479,1712238
1054,1712238840,ССГ Кызылча,Qizilcha QFY,479,1712238
1055,1712238860,ССГ Нурата,Nurota QFY,479,1712238
1056,1712238877,ССГ Сентяб,Sentob QFY,479,1712238
1057,1712238890,ССГ Чуя,Chuya QFY,479,1712238
1058,1712244551,городской посёлок Томдибулок,Tomdibuloq shaharchasi,480,1712244
1059,1712244808,ССГ Актау,Oktau QFY,480,1712244
1060,1712244812,ССГ Аякудук,Ayaqquduq QFY,480,1712244
1061,1712244830,ССГ Сукитти,Suketti QFY,480,1712244
1062,1712244835,ССГ Керегетау,Keregetau QFY,480,1712244
1063,1712244837,ССГ Кериз,Keriz QFY,480,1712244
1064,1712244840,ССГ Тамдыбулак,Tomdibuloq QFY,480,1712244
1065,1712244850,ССГ Шиели,Shiyeli QFY,480,1712244
1066,1712248501,город Учкудук,Uchquduq shahri,481,1712248
1067,1712248555,городской посёлок Шалкар,Shalxar shaharchasi,481,1712248
1068,1712248805,ССГ Кукаяз,Ko‘kayaz QFY,481,1712248
1069,1712248808,ССГ Алтинтов,Altintov QFY,481,1712248
1070,1712248813,ССГ Буздун,Bozdun QFY,481,1712248
1071,1712248826,ССГ Мингбулак,Mingbuloq QFY,481,1712248
1072,1712248844,ССГ Узункудук,Uzunquduq QFY,481,1712248
1073,1712251501,город Янгирабод,Yangirabod shahri,482,1712251
1074,1712251558,городской посёлок Лянгар,Langar shaharchasi,482,1712251
1075,1712251562,городской посёлок Джалойир,Jaloyir shaharchasi,482,1712251
1076,1712251564,городской посёлок Кушчинор,Qo‘shchinor shaharchasi,482,1712251
1077,1712251566,городской посёлок Полвонтепа,Polvontepa shaharchasi,482,1712251
1078,1712251568,городской посёлок Кургон,Qo‘rg‘on shaharchasi,482,1712251
1079,1712251570,городской посёлок Тасмачи,Tasmachi shaharchasi,482,1712251
1080,1712251573,городской посёлок Богишамол,Bog‘ishamol shaharchasi,482,1712251
1571,1722202825,ССГ Дустлик,Do‘stlik QFY,511,1722202
1081,1712251575,городской посёлок Галабек,G‘alabek shaharchasi,482,1712251
1082,1712251577,городской посёлок Пахтакор,Paxtakor shaharchasi,482,1712251
1083,1712251579,городской посёлок Туркман,Turkman shaharchasi,482,1712251
1084,1712251581,городской посёлок Янги курилиш,Yangi qurilish shaharchasi,482,1712251
1085,1712251807,ССГ Саховат,Sahovat QFY,482,1712251
1086,1712251812,ССГ Алчинабад,Olchinobod QFY,482,1712251
1087,1712251819,ССГ Узбекистон,O‘zbekiston QFY,482,1712251
1088,1712251824,ССГ Бахчакалан,Bog‘chakalon QFY,482,1712251
1089,1712251835,ССГ Ханака,Xonaqa QFY,482,1712251
1090,1712251840,ССГ Карача,Qoracha QFY,482,1712251
1091,1712251851,ССГ им. Пулкан шаира,Pulkan shoir QFY,482,1712251
1092,1712251865,ССГ Янгирабод,Yangirabod QFY,482,1712251
1093,1712251878,ССГ Куксарой,Ko‘ksaroy QFY,482,1712251
1094,1714204551,городской посёлок Джумашуй,Jo‘masho‘y shaharchasi,484,1714204
1095,1714204552,городской посёлок Гуртепа,Go‘rtepa shaharchasi,484,1714204
1096,1714204553,городской посёлок Довдук,Dovduq shaharchasi,484,1714204
1097,1714204555,городской посёлок Узгариш,O‘zgarish shaharchasi,484,1714204
1098,1714204556,городской посёлок Мехнатабад,Mehnatobod shaharchasi,484,1714204
1099,1714204557,городской посёлок Мадяровул,Madyarovul shaharchasi,484,1714204
1100,1714204559,городской посёлок Куголикул,Kugolikul shaharchasi,484,1714204
1101,1714204805,ССГ Бустан,Bo‘ston QFY,484,1714204
1102,1714204810,ССГ Гульбаг,Gulbog‘ QFY,484,1714204
1103,1714204820,ССГ Гуртепа,Go‘rtepa QFY,484,1714204
1104,1714204822,ССГ Довдук,Dovduq QFY,484,1714204
1105,1714204828,ССГ Алтынкуль,Oltinko‘l QFY,484,1714204
1106,1714204830,ССГ Мехнатабад,Mehnatobod QFY,484,1714204
1107,1714204840,ССГ Момохан,Momoxon QFY,484,1714204
1108,1714207501,город Касансай,Kosonsoy shahri,483,1714207
1109,1714207552,городской посёлок Богишамол,Bog‘ishamol shaharchasi,483,1714207
1110,1714207554,городской посёлок Истиклол,Istiqlol shaharchasi,483,1714207
1111,1714207556,городской посёлок Косон,Koson shaharchasi,483,1714207
1112,1714207558,городской посёлок Кукумбой,Ququmboy shaharchasi,483,1714207
1113,1714207561,городской посёлок Озод,Ozod shaharchasi,483,1714207
1114,1714207562,городской посёлок Тергачи,Tergachi shaharchasi,483,1714207
1115,1714207564,городской посёлок Чиндовул,Chindavul shaharchasi,483,1714207
1116,1714207566,городской посёлок Чуст куча,Chust ko‘cha shaharchasi,483,1714207
1117,1714207568,городской посёлок Янгийул,Yangiyo‘l shaharchasi,483,1714207
1118,1714207569,городской посёлок Янгишахар,Yangi shahar shaharchasi,483,1714207
1119,1714207806,ССГ Карасув,Qorasuv QFY,483,1714207
1120,1714207808,ССГ Ширин,Shirin QFY,483,1714207
1121,1714207810,ССГ Кукумбай,Ququmboy QFY,483,1714207
1122,1714207820,ССГ Касан,Koson QFY,483,1714207
1123,1714207827,ССГ Ешлик,Yoshlik QFY,483,1714207
1124,1714207830,ССГ Тергачи,Tergachi QFY,483,1714207
1125,1714207837,ССГ Чиндавал,Chindovul QFY,483,1714207
1126,1714212551,городской посёлок Ташбулак,Toshbuloq shaharchasi,485,1714212
1127,1714212553,городской посёлок Навбахор,Navbahor shaharchasi,485,1714212
1128,1714212561,городской посёлок Кумкургон,Qumqo‘rg‘on shaharchasi,485,1714212
1129,1714212563,городской посёлок Шуркургон,Sho‘rqo‘rg‘on shaharchasi,485,1714212
1130,1714212565,городской посёлок Миришкор,Mirishkor shaharchasi,485,1714212
1131,1714212811,ССГ Нурафшон,Nurafshon QFY,485,1714212
1132,1714212822,ССГ Истиклол,Istiqlol QFY,485,1714212
1133,1714212833,ССГ Навбахор,Navbahor QFY,485,1714212
1134,1714212855,ССГ Кумкурган,Qumqo‘rg‘on QFY,485,1714212
1135,1714212859,ССГ Миришкор,Mirishkor QFY,485,1714212
1136,1714212866,ССГ Тепакурган,Tepaqo‘rg‘on QFY,485,1714212
1137,1714212877,ССГ Узбекистан,O‘zbekiston QFY,485,1714212
1138,1714212880,ССГ Ханабад,Xonabod QFY,485,1714212
1139,1714212885,ССГ Багишамал,Bog‘ishamol QFY,485,1714212
1140,1714212890,ССГ Шуркишлак,Sho‘rqishloq QFY,485,1714212
1141,1714216501,город Хаккулабад,Xaqqulobod shahri,487,1714216
1142,1714216552,городской посёлок Коратери,Qorateri shaharchasi,487,1714216
1143,1714216554,городской посёлок Маргузар,Marg‘uzar shaharchasi,487,1714216
1144,1714216556,городской посёлок Норинкапа,Norinkapa shaharchasi,487,1714216
1145,1714216558,городской посёлок Пастки Чужа,Pastki cho‘ja shaharchasi,487,1714216
1146,1714216561,городской посёлок Учтепа,Uchtepa shaharchasi,487,1714216
1147,1714216562,городской посёлок Хужаабад,Xo‘jaobod shaharchasi,487,1714216
1148,1714216564,городской посёлок Чамбил,Chambil shaharchasi,487,1714216
1149,1714216566,городской посёлок Шуро,Sho‘ra shaharchasi,487,1714216
1150,1714216815,ССГ Хужаабад,Xo‘jaobod QFY,487,1714216
1151,1714216820,ССГ Маргузар,Marg‘izor QFY,487,1714216
1152,1714216826,ССГ Нарынкапа,Norinkapa QFY,487,1714216
1153,1714216837,ССГ Пахтакишлак,Paxtaqishloq QFY,487,1714216
1154,1714216848,ССГ Туда,To‘da QFY,487,1714216
1155,1714216856,ССГ Кургонтепа,Qo‘rg‘ontepa QFY,487,1714216
1156,1714216859,ССГ Учтепа,Uchtepa QFY,487,1714216
1157,1714216862,ССГ Ташлак,Toshloq QFY,487,1714216
1158,1714219501,город Пап,Pop shahri,488,1714219
1159,1714219554,городской посёлок Алтынкан,Oltinkon shaharchasi,488,1714219
1160,1714219555,городской посёлок Навбахор,Navbahor shaharchasi,488,1714219
1161,1714219557,городской посёлок Уйгурсай,Uyg‘ursoy shaharchasi,488,1714219
1162,1714219560,городской посёлок Халкабад,Xalqobod shaharchasi,488,1714219
1163,1714219565,городской посёлок Чаркесар,Chorkesar shaharchasi,488,1714219
1164,1714219567,городской посёлок Уйгур,Uyg‘ur shaharchasi,488,1714219
1165,1714219569,городской посёлок Янги Хужаабад,Yangi Xo‘jaobod shaharchasi,488,1714219
1166,1714219571,городской посёлок Санг,Sang shaharchasi,488,1714219
1167,1714219573,городской посёлок Гурумсарай,G‘urumsaroy shaharchasi,488,1714219
1168,1714219575,городской посёлок Кандигон,Qandig‘on shaharchasi,488,1714219
1169,1714219576,городской посёлок Пунгон,Pungon shaharchasi,488,1714219
1170,1714219578,городской посёлок Чодак,Chodak shaharchasi,488,1714219
1171,1714219581,городской посёлок Маданият,Madaniyat shaharchasi,488,1714219
1172,1714219583,городской посёлок Кургонобод,Qurg‘onobod shaharchasi,488,1714219
1173,1714219585,городской посёлок Чаркесар-2,Chorkesar-2 shaharchasi,488,1714219
1174,1714219809,ССГ Маданият,Madaniyat QFY,488,1714219
1175,1714219811,ССГ Сирдарё,Sirdaryo QFY,488,1714219
1176,1714219822,ССГ Найман,Nayman QFY,488,1714219
1177,1714219833,ССГ Пап,Pop QFY,488,1714219
1178,1714219834,ССГ Пахтаабад,Paxtaobod QFY,488,1714219
1179,1714219844,ССГ Уйгур,Uyg‘ur QFY,488,1714219
1180,1714219855,ССГ Гурумсарой,G‘urumsaroy QFY,488,1714219
1181,1714219866,ССГ Чадак,Chodak QFY,488,1714219
1182,1714219877,ССГ Янгихаят,Yangi hayot QFY,488,1714219
1183,1714219885,ССГ Пунган,Pungon QFY,488,1714219
1184,1714224501,город Туракурган,To‘raqo‘rg‘on shahri,489,1714224
1185,1714224554,городской посёлок Акташ,Oqtosh shaharchasi,489,1714224
1186,1714224556,городской посёлок Еттикан,Yettikon shaharchasi,489,1714224
1187,1714224558,городской посёлок Яндама,Yandama shaharchasi,489,1714224
1188,1714224561,городской посёлок Ахси,Axsi shaharchasi,489,1714224
1189,1714224563,городской посёлок Колвак,Kalvak shaharchasi,489,1714224
1190,1714224565,городской посёлок Мизаркухна,Mozorko‘xna shaharchasi,489,1714224
1191,1714224567,городской посёлок Бураматут,Buramatut shaharchasi,489,1714224
1192,1714224569,городской посёлок Шахант,Shaxand shaharchasi,489,1714224
1193,1714224571,городской посёлок Олчин,Olchin shaharchasi,489,1714224
1194,1714224575,городской посёлок Сарой,Saroy shaharchasi,489,1714224
1195,1714224577,городской посёлок Катагон,Katagon shaharchasi,489,1714224
1196,1714224579,городской посёлок Кичиккурама,Kichikqurama shaharchasi,489,1714224
1197,1714224581,городской посёлок Намдон,Namdon shaharchasi,489,1714224
1198,1714224809,ССГ Ахси,Axsi QFY,489,1714224
1199,1714224812,ССГ Бураматут,Buramatut QFY,489,1714224
1200,1714224824,ССГ Катагансарай,Katagansaroy QFY,489,1714224
1201,1714224835,ССГ Сайрам,Sayram QFY,489,1714224
1202,1714224846,ССГ Яндама,Yandama QFY,489,1714224
1203,1714224850,ССГ Ходжанд,Xo‘jand QFY,489,1714224
1204,1714224857,ССГ Шаханд,Shaxand QFY,489,1714224
1205,1714224864,ССГ Яртепа,Yortepa QFY,489,1714224
1206,1714229551,городской посёлок Уйчи,Uychi shaharchasi,490,1714229
1207,1714229555,городской посёлок Унхаят,O‘nxayat shaharchasi,490,1714229
1208,1714229557,городской посёлок Бирлашган,Birlashgan shaharchasi,490,1714229
1209,1714229559,городской посёлок Файзиобод,Fayziobod shaharchasi,490,1714229
1210,1714229561,городской посёлок Чуртук,Churtuk shaharchasi,490,1714229
